"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2024","75.40","75.50","75.50","75.10","98.97K","-0.13%"
"08/01/2024","75.50","75.10","75.90","75.00","230.28K","0.67%"
"07/31/2024","75.00","75.60","75.90","74.70","135.16K","-0.92%"
"07/30/2024","75.70","76.30","76.30","75.70","475.45K","-0.39%"
"07/29/2024","76.00","76.50","76.50","76.00","170.72K","-0.65%"
"07/26/2024","76.50","76.80","76.90","76.20","75.49K","-0.52%"
"07/25/2024","76.90","76.90","77.00","75.90","407.57K","0.13%"
"07/24/2024","76.80","75.80","76.80","75.70","48.88K","1.19%"
"07/23/2024","75.90","76.00","76.40","75.60","137.51K","-0.39%"
"07/22/2024","76.20","76.80","76.80","76.00","193.22K","-0.78%"
"07/19/2024","76.80","77.60","77.60","76.10","103.24K","-0.90%"
"07/18/2024","77.50","77.70","78.00","77.30","289.41K","-0.26%"
"07/17/2024","77.70","78.00","78.00","77.50","27.24K","0.13%"
"07/16/2024","77.60","77.60","78.00","77.50","282.75K","0.65%"
"07/15/2024","77.10","76.60","77.50","76.60","138.69K","0.00%"
"07/12/2024","77.10","76.60","77.30","76.60","78.11K","-0.26%"
"07/11/2024","77.30","77.50","77.50","76.70","68.72K","-0.26%"
"07/10/2024","77.50","76.80","77.50","76.70","59.73K","0.91%"
"07/09/2024","76.80","77.20","77.90","76.10","227.05K","-1.54%"
"07/08/2024","78.00","78.50","78.50","77.20","856.02K","0.00%"
"07/05/2024","78.00","78.90","79.20","78.00","69.80K","0.00%"
"07/04/2024","78.00","79.90","79.90","77.90","3.36M","-1.27%"
"07/03/2024","79.00","79.10","79.90","78.80","357.28K","0.00%"
"07/02/2024","79.00","77.80","79.20","77.80","949.88K","1.80%"
"07/01/2024","77.60","78.50","79.00","77.60","233.13K","-1.15%"
"06/28/2024","78.50","78.80","78.80","77.90","2.13M","-0.25%"
"06/27/2024","78.70","79.90","79.90","78.00","421.41K","-0.38%"
"06/26/2024","79.00","79.80","79.90","78.80","428.05K","-0.63%"
"06/25/2024","79.50","79.50","79.70","79.10","156.78K","0.00%"
"06/24/2024","79.50","79.70","80.00","79.20","503.96K","-0.25%"
"06/20/2024","79.70","79.50","79.70","79.10","115.93K","0.25%"
"06/19/2024","79.50","79.80","79.80","79.00","167.97K","-0.25%"
"06/18/2024","79.70","80.10","80.10","79.10","193.67K","-0.50%"
"06/14/2024","80.10","80.50","80.50","79.60","199.42K","-0.25%"
"06/13/2024","80.30","82.00","82.40","79.90","543.34K","-0.62%"
"06/12/2024","80.80","80.50","80.90","80.40","438.17K","0.25%"
"06/11/2024","80.60","80.80","81.00","80.60","1.81M","-0.25%"
"06/10/2024","80.80","80.50","81.10","80.10","743.70K","0.37%"
"06/07/2024","80.50","80.00","80.60","79.80","1.88M","0.75%"
"06/06/2024","79.90","78.50","81.00","78.50","778.82K","1.78%"
"06/05/2024","78.50","78.00","78.60","77.60","343.48K","0.77%"
"06/04/2024","77.90","78.00","78.20","77.00","223.30K","-0.13%"
"06/03/2024","78.00","78.40","78.40","77.00","212.63K","-0.51%"
"05/31/2024","78.40","78.70","78.90","78.10","94.04K","-0.25%"
"05/30/2024","78.60","78.00","78.80","77.20","432.69K","1.29%"
"05/29/2024","77.60","77.80","78.00","77.00","368.67K","-0.51%"
"05/28/2024","78.00","78.20","78.90","77.50","860.49K","-0.13%"
"05/27/2024","78.10","78.00","78.90","78.00","147.69K","0.00%"
"05/22/2024","78.10","78.00","78.50","77.80","246.87K","0.13%"
"05/21/2024","78.00","78.90","78.90","77.50","680.86K","0.26%"
"05/20/2024","77.80","77.80","78.10","77.50","230.29K","0.00%"
"05/17/2024","77.80","77.50","78.00","77.30","185.48K","0.52%"
"05/16/2024","77.40","78.10","79.00","77.00","247.87K","-0.90%"
"05/15/2024","78.10","79.70","79.80","77.70","695.85K","-1.26%"
"05/14/2024","79.10","80.00","80.00","78.80","1.35M","-1.00%"
"05/13/2024","79.90","80.00","80.00","79.80","404.52K","-0.12%"
"05/10/2024","80.00","80.00","81.00","79.50","1.19M","-0.12%"
"05/09/2024","80.10","78.60","80.20","78.40","520.05K","1.91%"
"05/08/2024","78.60","79.30","79.50","78.50","262.60K","-0.51%"
"05/07/2024","79.00","79.60","80.00","78.80","551.57K","-1.25%"
"05/06/2024","80.00","80.50","80.60","79.50","321.23K","-0.62%"
"05/03/2024","80.50","80.60","81.00","80.10","249.62K","-0.62%"
"05/02/2024","81.00","81.00","81.50","80.20","285.10K","-0.61%"
"04/30/2024","81.50","82.10","82.30","80.50","332.00K","-1.21%"
"04/29/2024","82.50","80.00","82.70","79.40","2.69M","2.61%"
"04/26/2024","80.40","80.20","81.00","79.60","1.57M","0.25%"
"04/25/2024","80.20","77.00","80.40","77.00","708.71K","3.75%"
"04/24/2024","77.30","77.90","78.50","76.90","723.22K","-0.77%"
"04/22/2024","77.90","77.50","78.80","77.30","198.55K","0.26%"
"04/19/2024","77.70","77.40","77.80","76.20","565.22K","0.00%"
"04/18/2024","77.70","79.50","79.50","77.30","826.62K","-1.77%"
"04/17/2024","79.10","79.00","79.60","77.00","848.14K","0.13%"
"04/16/2024","79.00","81.40","81.40","78.80","488.45K","-2.95%"
"04/15/2024","81.40","81.00","82.00","80.00","613.44K","0.49%"
"04/10/2024","81.00","80.20","81.70","80.20","2.71M","0.62%"
"04/09/2024","80.50","81.00","81.40","79.70","1.02M","-0.49%"
"04/08/2024","80.90","78.50","81.70","78.50","5.35M","3.72%"
"04/05/2024","78.00","79.00","79.00","77.70","1.37M","-1.02%"
"04/04/2024","78.80","78.50","79.90","78.10","3.60M","0.38%"
"04/03/2024","78.50","78.50","78.50","77.80","1.24M","0.38%"
"04/02/2024","78.20","77.80","79.40","77.80","935.40K","0.51%"
"04/01/2024","77.80","75.50","78.50","75.20","1.54M","-3.23%"
"03/28/2024","80.40","80.00","80.90","79.80","2.08M","0.63%"
"03/27/2024","79.90","79.10","80.00","79.00","1.00M","1.27%"
"03/26/2024","78.90","77.70","78.90","77.70","4.03M","1.28%"
"03/25/2024","77.90","77.00","77.90","77.00","243.98K","1.17%"
"03/22/2024","77.00","78.00","78.00","76.00","589.34K","-0.90%"
"03/21/2024","77.70","77.90","78.20","77.50","264.17K","-0.38%"
"03/20/2024","78.00","77.80","78.10","77.50","1.58M","0.26%"
"03/19/2024","77.80","77.50","78.00","77.20","381.96K","0.39%"
"03/18/2024","77.50","78.00","78.10","76.50","499.25K","-0.64%"
"03/15/2024","78.00","78.00","78.40","77.80","894.30K","0.39%"
"03/14/2024","77.70","77.00","78.50","77.00","1.05M","0.91%"
"03/13/2024","77.00","76.00","77.70","76.00","926.27K","1.18%"
"03/12/2024","76.10","74.60","76.10","74.60","444.73K","1.47%"
"03/11/2024","75.00","74.10","75.00","74.10","447.46K","1.21%"
"03/07/2024","74.10","73.00","74.10","72.80","629.29K","1.51%"
"03/06/2024","73.00","73.00","73.00","72.70","97.88K","0.27%"
"03/05/2024","72.80","73.00","73.00","72.60","164.46K","-0.14%"
"03/04/2024","72.90","73.40","73.40","72.50","458.87K","0.41%"
"03/01/2024","72.60","73.50","73.50","72.60","263.25K","-1.49%"
"02/29/2024","73.70","73.50","73.80","73.00","165.37K","0.27%"
"02/28/2024","73.50","73.70","74.00","73.30","543.41K","-0.27%"
"02/27/2024","73.70","73.00","73.70","73.00","330.70K","0.68%"
"02/26/2024","73.20","72.50","73.30","72.50","324.29K","0.97%"
"02/22/2024","72.50","72.70","72.90","72.40","369.28K","-0.41%"
"02/21/2024","72.80","72.80","73.00","72.50","304.57K","-0.27%"
"02/20/2024","73.00","73.00","73.10","72.80","243.71K","0.27%"
"02/19/2024","72.80","73.10","73.30","72.80","145.06K","-0.68%"
"02/16/2024","73.30","73.10","73.50","72.80","576.24K","0.27%"
"02/15/2024","73.10","73.00","73.80","72.80","1.66M","1.11%"
"02/14/2024","72.30","72.20","72.50","72.00","128.44K","0.42%"
"02/13/2024","72.00","72.60","72.70","71.80","801.58K","-0.96%"
"02/12/2024","72.70","72.90","73.00","72.70","286.95K","0.28%"
"02/09/2024","72.50","72.00","73.00","72.00","620.03K","0.69%"
"02/08/2024","72.00","72.20","72.40","71.90","1.29M","0.00%"
"02/07/2024","72.00","72.00","72.00","71.60","887.20K","0.14%"
"02/06/2024","71.90","71.40","72.00","71.00","1.13M","1.27%"
"02/02/2024","71.00","70.40","71.40","70.00","1.02M","1.00%"
"02/01/2024","70.30","68.30","70.30","68.20","1.35M","3.23%"
"01/31/2024","68.10","68.00","68.50","67.90","918.82K","0.15%"
"01/30/2024","68.00","67.50","68.30","67.50","2.92M","0.74%"
"01/29/2024","67.50","68.00","68.50","67.50","184.12K","-0.44%"
"01/26/2024","67.80","67.00","68.50","67.00","2.15M","1.19%"
"01/24/2024","67.00","67.00","67.90","67.00","768.85K","1.52%"
"01/23/2024","66.00","66.90","67.00","66.00","300.76K","-1.35%"
"01/22/2024","66.90","67.50","67.80","66.80","146.48K","-1.33%"
"01/19/2024","67.80","68.00","68.00","67.40","148.11K","-0.29%"
"01/18/2024","68.00","68.00","68.50","67.50","228.56K","0.00%"
"01/17/2024","68.00","68.70","68.70","67.90","231.76K","-0.58%"
"01/16/2024","68.40","69.10","69.90","68.00","390.96K","-1.58%"
"01/12/2024","69.50","69.00","70.00","69.00","437.71K","0.00%"
"01/11/2024","69.50","70.10","70.10","69.00","379.24K","-0.86%"
"01/10/2024","70.10","70.20","70.90","69.50","548.50K","-0.28%"
"01/09/2024","70.30","70.30","70.80","70.20","79.48K","-0.14%"
"01/08/2024","70.40","70.50","71.00","70.30","98.05K","-0.14%"
"01/05/2024","70.50","70.90","70.90","70.30","150.95K","0.00%"
"01/04/2024","70.50","71.20","71.40","70.20","209.14K","-0.56%"
"01/03/2024","70.90","70.50","71.50","70.50","1.18M","0.28%"
"01/02/2024","70.70","71.00","71.00","70.10","211.63K","0.28%"
