"Date","Price","Open","High","Low","Vol.","Change %"
"06/18/2024","14.40","14.60","14.60","14.30","26.53K","-0.69%"
"06/14/2024","14.50","14.60","14.60","14.30","982.27K","-0.68%"
"06/13/2024","14.60","14.60","14.60","14.50","39.01K","0.69%"
"06/12/2024","14.50","14.50","14.50","14.30","120.70K","0.00%"
"06/11/2024","14.50","14.70","14.70","14.50","223.60K","-0.68%"
"06/10/2024","14.60","14.40","14.80","14.20","643.55K","1.39%"
"06/07/2024","14.40","14.50","14.50","14.30","366.86K","-0.69%"
"06/06/2024","14.50","14.40","14.70","14.20","138.29K","1.40%"
"06/05/2024","14.30","14.30","14.40","14.30","191.19K","0.00%"
"06/04/2024","14.30","14.20","14.30","14.10","78.15K","0.70%"
"06/03/2024","14.20","14.20","14.20","13.90","130.43K","-1.39%"
"05/31/2024","14.40","14.30","14.40","14.00","311.00K","2.13%"
"05/30/2024","14.10","14.30","14.50","13.80","564.38K","-2.08%"
"05/29/2024","14.40","14.20","14.50","14.20","19.66K","0.00%"
"05/28/2024","14.40","14.70","14.80","14.30","166.40K","-3.36%"
"05/27/2024","14.90","14.80","14.90","14.80","1.54K","0.00%"
"05/22/2024","14.90","15.00","15.00","14.70","64.59K","0.00%"
"05/21/2024","14.90","14.70","14.90","14.70","43.06K","0.68%"
"05/20/2024","14.80","15.00","15.00","14.70","240.12K","-1.99%"
"05/17/2024","15.10","14.80","15.10","14.70","226.11K","0.67%"
"05/16/2024","15.00","15.00","15.00","14.80","61.89K","1.35%"
"05/15/2024","14.80","15.00","15.10","14.80","105.82K","0.00%"
"05/14/2024","14.80","15.10","15.10","14.80","515.96K","-1.99%"
"05/13/2024","15.10","15.40","15.40","15.00","403.88K","-1.31%"
"05/10/2024","15.30","15.20","15.40","15.20","183.83K","0.66%"
"05/09/2024","15.20","15.20","15.30","15.00","900.76K","-0.65%"
"05/08/2024","15.30","15.50","15.60","15.10","266.62K","-1.29%"
"05/07/2024","15.50","15.40","15.80","15.20","2.87M","1.31%"
"05/06/2024","15.30","14.70","15.40","14.50","2.41M","4.79%"
"05/03/2024","14.60","14.50","14.70","14.30","318.20K","0.00%"
"05/02/2024","14.60","14.70","14.70","14.50","196.59K","0.00%"
"04/30/2024","14.60","14.50","14.70","14.40","664.90K","0.69%"
"04/29/2024","14.50","14.60","14.60","14.30","168.28K","-0.68%"
"04/26/2024","14.60","14.20","14.70","14.20","856.85K","2.82%"
"04/25/2024","14.20","14.10","14.40","14.00","321.90K","0.71%"
"04/24/2024","14.10","14.00","14.10","13.90","451.33K","0.00%"
"04/22/2024","14.10","14.10","14.10","14.00","151.36K","0.00%"
"04/19/2024","14.10","14.20","14.20","14.00","116.15K","-0.70%"
"04/18/2024","14.20","14.30","14.40","14.10","479.34K","0.00%"
"04/17/2024","14.20","14.00","14.40","14.00","144.34K","1.43%"
"04/16/2024","14.00","14.30","14.40","14.00","524.84K","-2.78%"
"04/15/2024","14.40","14.30","14.40","14.30","214.51K","-1.37%"
"04/10/2024","14.60","14.30","14.70","14.30","667.42K","2.82%"
"04/09/2024","14.20","14.00","14.40","13.90","652.96K","2.16%"
"04/08/2024","13.90","13.90","14.00","13.80","136.80K","0.00%"
"04/05/2024","13.90","13.90","14.10","13.80","144.77K","-0.71%"
"04/04/2024","14.00","14.20","14.20","13.90","250.49K","-0.71%"
"04/03/2024","14.10","14.10","14.20","14.00","259.80K","0.00%"
"04/02/2024","14.10","14.00","14.30","14.00","153.15K","-0.70%"
"04/01/2024","14.20","14.30","14.30","13.90","258.94K","-0.70%"
"03/28/2024","14.30","14.00","14.90","14.00","2.31M","2.14%"
"03/27/2024","14.00","14.00","14.10","13.90","841.88K","0.72%"
"03/26/2024","13.90","13.30","14.10","13.30","2.24M","5.30%"
"03/25/2024","13.20","13.10","13.40","13.00","438.97K","1.54%"
"03/22/2024","13.00","12.80","13.10","12.80","188.58K","1.56%"
"03/21/2024","12.80","12.80","12.90","12.80","73.89K","-0.78%"
"03/20/2024","12.90","12.90","13.00","12.80","274.15K","-1.53%"
"03/19/2024","13.10","13.10","13.30","13.10","484.90K","0.77%"
"03/18/2024","13.00","13.20","13.20","13.00","286.50K","-0.76%"
"03/15/2024","13.10","13.00","13.30","12.90","245.58K","1.55%"
"03/14/2024","12.90","13.10","13.10","12.80","170.06K","-2.27%"
"03/13/2024","13.20","13.30","13.30","13.00","4.00K","-0.75%"
"03/12/2024","13.30","12.70","13.50","12.70","1.73M","4.72%"
"03/11/2024","12.70","12.50","12.70","12.30","274.68K","0.79%"
"03/07/2024","12.60","13.10","13.10","11.70","594.24K","-3.08%"
"03/06/2024","13.00","13.00","13.20","12.90","170.86K","0.00%"
"03/05/2024","13.00","12.30","13.00","12.20","1.08M","6.56%"
"03/04/2024","12.20","12.40","12.40","12.00","171.89K","0.00%"
"03/01/2024","12.20","12.20","12.40","12.10","184.43K","0.83%"
"02/29/2024","12.10","12.00","12.30","11.80","266.88K","1.68%"
"02/28/2024","11.90","11.90","12.00","11.70","206.98K","0.00%"
"02/27/2024","11.90","11.90","12.00","11.80","52.74K","0.00%"
"02/26/2024","11.90","12.00","12.10","11.80","117.67K","0.00%"
"02/22/2024","11.90","12.00","12.00","11.80","209.52K","-0.83%"
"02/21/2024","12.00","12.10","12.20","12.00","76.04K","-0.83%"
"02/20/2024","12.10","12.10","12.20","12.00","39.99K","0.00%"
"02/19/2024","12.10","12.20","12.20","12.10","16.21K","-0.82%"
"02/16/2024","12.20","12.10","12.30","12.00","90.13K","1.67%"
"02/15/2024","12.00","12.00","12.20","12.00","192.82K","-1.64%"
"02/14/2024","12.20","12.00","12.20","12.00","150.19K","0.00%"
"02/13/2024","12.20","12.10","12.30","12.00","194.09K","1.67%"
"02/12/2024","12.00","12.10","12.20","12.00","62.85K","-1.64%"
"02/09/2024","12.20","12.30","12.30","12.00","942.08K","0.00%"
"02/08/2024","12.20","12.20","12.60","12.20","151.80K","-0.81%"
"02/07/2024","12.30","12.20","12.50","12.20","39.17K","0.82%"
"02/06/2024","12.20","12.50","12.50","12.20","59.72K","0.00%"
"02/02/2024","12.20","12.30","12.40","12.20","76.56K","-1.61%"
"02/01/2024","12.40","12.40","12.50","12.30","12.46K","1.64%"
"01/31/2024","12.20","12.50","12.50","12.20","15.62K","-0.81%"
"01/30/2024","12.30","12.30","12.30","12.10","51.51K","0.00%"
"01/29/2024","12.30","12.30","12.40","12.20","37.30K","0.82%"
"01/26/2024","12.20","12.40","12.40","12.20","25.65K","0.00%"
"01/24/2024","12.20","12.30","12.30","12.20","99.32K","0.00%"
"01/23/2024","12.20","12.30","12.40","12.00","128.97K","0.00%"
"01/22/2024","12.20","12.60","12.60","12.20","268.41K","-2.40%"
"01/19/2024","12.50","12.30","12.70","12.20","18.51K","2.46%"
"01/18/2024","12.20","12.40","12.50","12.20","44.90K","-2.40%"
"01/17/2024","12.50","12.40","12.50","12.20","20.50K","2.46%"
"01/16/2024","12.20","12.50","12.50","12.20","100.30K","-1.61%"
"01/12/2024","12.40","12.40","12.60","12.20","112.47K","-0.80%"
"01/11/2024","12.50","12.70","12.70","12.30","73.00K","-0.79%"
"01/10/2024","12.60","12.70","12.70","12.50","6.08K","0.80%"
"01/09/2024","12.50","12.70","12.80","12.30","146.37K","-2.34%"
"01/08/2024","12.80","12.50","12.80","12.50","46.74K","0.79%"
"01/05/2024","12.70","12.70","12.90","12.50","66.39K","-0.78%"
"01/04/2024","12.80","12.90","12.90","12.40","25.58K","0.79%"
"01/03/2024","12.70","12.90","12.90","12.70","77.48K","-0.78%"
"01/02/2024","12.80","12.50","13.40","12.50","191.38K","3.23%"
